Month Year,Age,Sex,Homicide (Murder),Other Homicide,Attempted Murder,Conspiracy to Murder,Manslaughter (excl. by driving),Manslaughter Unlawful Striking Causing Death,Driving Causing Death,Assault,Grievous Assault,Serious Assault,Serious Assault (Other),Common Assault',Sexual Offences,Rape and Attempted Rape,Other Sexual Offences,Robbery,Armed Robbery,Unarmed Robbery,Other Offences Against the Person,Kidnapping & Abduction etc.,Extortion,Stalking,Life Endangering Acts,Offences Against the Person,
15-Aug,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056
15-Sep,Adult,Female,3,1,1,0,0,0,0,506,18,237,57,194,93,42,51,28,7,21,78,14,1,34,29,709,1057
15-Sep,Adult,Male,3,3,3,0,0,0,0,691,36,301,135,219,23,5,18,54,26,28,48,3,4,11,30,822,1058
15-Sep,Adult,Not Stated,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1059
15-Sep,Juvenile,Female,1,1,1,0,0,0,0,159,1,74,18,66,177,33,144,3,1,2,21,3,0,6,12,362,1060
15-Sep,Juvenile,Male,0,0,0,0,0,0,0,150,3,79,3,65,37,10,27,4,1,3,21,3,0,2,16,212,1061
15-Sep,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062
15-Oct,Adult,Female,3,1,1,0,0,0,0,558,13,277,84,184,155,75,80,28,9,19,96,13,3,37,43,841,1063
15-Oct,Adult,Male,1,6,4,0,1,0,1,770,51,327,149,243,21,6,15,36,18,18,65,5,4,11,45,899,1064
15-Oct,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1065
15-Oct,Juvenile,Female,0,0,0,0,0,0,0,158,0,84,5,69,218,40,178,2,0,2,22,4,0,2,16,400,1066
15-Oct,Juvenile,Male,0,1,1,0,0,0,0,178,7,91,5,75,54,6,48,14,2,12,19,5,0,2,12,266,1067
15-Oct,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068
15-Nov,Adult,Female,1,6,2,0,1,0,3,599,14,305,74,206,132,67,65,14,5,9,99,15,1,32,51,851,1069
15-Nov,Adult,Male,3,3,1,0,0,0,2,850,53,357,183,257,23,8,15,54,21,33,66,5,3,9,49,999,1070
15-Nov,Adult,Not Stated,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,3,1071
15-Nov,Juvenile,Female,1,1,1,0,0,0,0,178,3,87,11,77,220,59,161,1,0,1,36,6,3,6,21,437,1072
15-Nov,Juvenile,Male,1,0,0,0,0,0,0,153,3,86,12,52,34,6,28,9,6,3,17,2,0,0,15,214,1073
15-Nov,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1074
15-Dec,Adult,Female,0,2,2,0,0,0,0,623,10,332,95,186,112,52,60,12,6,6,87,14,0,26,47,836,1075
15-Dec,Adult,Male,5,6,3,0,0,1,2,826,69,361,151,245,18,8,10,44,18,26,63,8,4,10,41,962,1076
15-Dec,Adult,Not Stated,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1077
15-Dec,Juvenile,Female,1,0,0,0,0,0,0,106,2,50,4,50,177,34,143,1,0,1,19,5,0,4,10,304,1078
15-Dec,Juvenile,Male,0,0,0,0,0,0,0,168,5,84,11,68,54,7,47,8,3,5,31,5,0,2,24,261,1079
15-Dec,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080
16-Jan,Adult,Female,0,4,4,0,0,0,0,646,45,309,85,207,139,63,76,24,10,14,77,10,1,27,39,890,1081
16-Jan,Adult,Male,1,8,4,0,0,2,2,911,133,372,169,237,25,6,19,45,23,22,66,10,2,11,43,1056,1082
16-Jan,Adult,Not Stated,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1083
16-Jan,Juvenile,Female,1,0,0,0,0,0,0,120,2,68,4,46,191,62,129,7,1,6,18,3,0,2,13,337,1084
16-Jan,Juvenile,Male,0,0,0,0,0,0,0,105,4,43,10,48,33,6,27,10,3,7,16,0,0,1,15,164,1085
16-Jan,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086
16-Feb,Adult,Female,1,2,1,1,0,0,0,696,11,325,98,262,151,66,85,22,8,14,84,7,0,38,39,956,1087
16-Feb,Adult,Male,1,4,1,0,1,0,2,873,41,394,171,267,28,8,20,45,19,26,50,5,0,6,39,1001,1088
16-Feb,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089
16-Feb,Juvenile,Female,0,0,0,0,0,0,0,183,3,84,8,88,174,30,144,5,3,2,20,3,1,1,15,382,1090
16-Feb,Juvenile,Male,0,0,0,0,0,0,0,195,4,107,9,75,46,6,40,8,4,4,26,3,0,4,19,275,1091
16-Feb,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1092
16-Mar,Adult,Female,4,3,3,0,0,0,0,651,11,331,82,227,135,67,68,18,5,13,126,16,1,64,45,937,1093
16-Mar,Adult,Male,2,2,1,0,0,0,1,844,41,402,153,248,29,6,23,59,22,37,86,5,7,19,55,1022,1094
16-Mar,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095
16-Mar,Juvenile,Female,0,0,0,0,0,0,0,199,3,96,11,89,212,42,170,5,1,4,40,9,0,5,26,456,1096
16-Mar,Juvenile,Male,0,0,0,0,0,0,0,175,3,88,13,71,56,9,47,12,3,9,28,6,0,1,21,271,1097
16-Mar,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1098
16-Apr,Adult,Female,2,2,0,0,1,0,1,594,20,280,62,232,137,59,78,23,9,14,102,12,0,46,44,860,1099
16-Apr,Adult,Male,2,2,1,0,0,0,1,744,36,335,131,242,16,4,12,47,19,28,72,6,4,15,47,883,1100
16-Apr,Adult,Not Stated,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1101
16-Apr,Juvenile,Female,0,0,0,0,0,0,0,118,3,67,3,45,242,49,193,2,0,2,24,6,1,4,13,386,1102
16-Apr,Juvenile,Male,0,1,0,0,0,0,1,142,2,72,7,61,38,6,32,5,1,4,12,3,0,0,9,198,1103
16-Apr,Juvenile,Not Stated,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1104
16-May,Adult,Female,0,4,3,0,0,0,1,591,15,284,81,211,133,55,78,20,7,13,101,10,4,30,57,849,1105
16-May,Adult,Male,0,5,3,0,1,0,1,780,53,336,172,219,44,11,33,47,23,24,75,3,5,8,59,951,1106
16-May,Adult,Not Stated,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1107
16-May,Juvenile,Female,0,0,0,0,0,0,0,155,4,69,6,76,200,40,160,3,0,3,22,5,1,2,14,380,1108
16-May,Juvenile,Male,0,0,0,0,0,0,0,183,1,102,12,68,60,10,50,12,3,9,29,2,0,0,27,284,1109
16-May,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110
16-Jun,Adult,Female,0,0,0,0,0,0,0,603,21,288,78,216,126,55,71,18,4,14,84,13,1,30,40,831,1111
16-Jun,Adult,Male,3,2,0,0,0,0,2,730,40,321,147,222,42,12,30,49,22,27,78,5,4,9,60,904,1112
16-Jun,Adult,Not Stated,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1113
16-Jun,Juvenile,Female,0,1,0,0,1,0,0,169,3,73,7,86,165,35,130,5,1,4,28,5,0,8,15,368,1114
16-Jun,Juvenile,Male,1,1,0,0,1,0,0,123,5,58,7,53,50,7,43,17,5,12,19,1,0,2,16,211,1115
16-Jun,Juvenile,Not Stated,0,0,0,0,0,0,0,2,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,4,1116
16-Jul,Adult,Female,1,8,5,0,0,0,3,575,8,317,69,181,108,45,63,27,14,13,100,13,2,47,38,819,1117
16-Jul,Adult,Male,0,6,4,0,0,2,0,762,41,355,153,213,19,6,13,47,28,19,45,8,1,7,29,879,1118
16-Jul,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1119
16-Jul,Juvenile,Female,0,0,0,0,0,0,0,147,3,68,7,69,167,47,120,2,2,0,33,4,0,9,20,349,1120
16-Jul,Juvenile,Male,0,0,0,0,0,0,0,118,1,67,5,45,44,5,39,9,4,5,22,1,0,0,21,193,1121
16-Jul,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122
16-Aug,Adult,Female,3,2,1,0,0,0,1,653,19,320,88,226,134,63,71,29,14,15,97,10,3,43,41,918,1123
16-Aug,Adult,Male,4,7,7,0,0,0,0,809,57,331,173,248,19,6,13,80,42,38,60,4,1,11,44,979,1124
16-Aug,Adult,Not Stated,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,4,1125
16-Aug,Juvenile,Female,0,1,1,0,0,0,0,158,1,88,10,59,190,50,140,5,1,4,28,4,2,2,20,382,1126
16-Aug,Juvenile,Male,0,0,0,0,0,0,0,166,4,89,13,60,41,6,35,12,6,6,26,3,0,1,22,245,1127
16-Aug,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1128
16-Sep,Adult,Female,0,1,1,0,0,0,0,661,10,336,82,233,143,73,70,34,18,16,118,21,6,40,51,957,1129
16-Sep,Adult,Male,1,3,2,0,0,1,0,801,38,358,168,237,16,7,9,71,37,34,75,8,8,11,48,967,1130
16-Sep,Adult,Not Stated,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1131
16-Sep,Juvenile,Female,0,0,0,0,0,0,0,139,1,83,7,48,177,47,130,9,1,8,24,3,0,2,19,349,1132
16-Sep,Juvenile,Male,0,1,0,0,0,0,1,158,5,80,13,60,59,14,45,18,8,10,13,1,0,0,12,249,1133
16-Sep,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134
16-Oct,Adult,Female,3,7,7,0,0,0,0,706,24,353,88,241,142,72,70,26,12,14,109,15,2,42,50,993,1135
16-Oct,Adult,Male,2,10,7,0,2,1,0,832,60,362,140,270,13,4,9,60,28,32,71,5,5,16,45,988,1136
16-Oct,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1137
16-Oct,Juvenile,Female,0,3,3,0,0,0,0,146,2,68,9,67,170,46,124,23,1,22,36,4,0,11,21,378,1138
16-Oct,Juvenile,Male,0,2,2,0,0,0,0,154,4,85,14,51,49,7,42,15,6,9,20,1,1,2,16,240,1139
16-Oct,Juvenile,Not Stated,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1140
16-Nov,Adult,Female,3,3,3,0,0,0,0,729,26,372,102,229,165,89,76,36,10,26,101,11,1,45,44,1037,1141
16-Nov,Adult,Male,2,5,3,0,0,0,2,899,57,426,181,235,25,7,18,68,40,28,59,5,4,7,43,1058,1142
16-Nov,Adult,Not Stated,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1143
16-Nov,Juvenile,Female,0,0,0,0,0,0,0,191,4,92,8,87,182,36,146,4,2,2,32,4,0,6,22,409,1144
16-Nov,Juvenile,Male,0,1,0,0,1,0,0,185,2,101,4,78,41,8,33,15,6,9,29,5,0,2,22,271,1145
16-Nov,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1146
16-Dec,Adult,Female,1,2,2,0,0,0,0,741,15,401,94,231,131,66,65,32,12,20,90,19,2,24,45,997,1147
16-Dec,Adult,Male,2,4,3,0,0,0,1,938,55,381,206,296,27,13,14,57,32,25,63,6,6,9,42,1091,1148
16-Dec,Adult,Not Stated,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1149
16-Dec,Juvenile,Female,0,1,1,0,0,0,0,121,2,58,13,48,184,52,132,8,1,7,26,6,0,1,19,340,1150
16-Dec,Juvenile,Male,0,1,0,0,0,0,1,123,4,61,14,44,38,8,30,16,3,13,23,1,0,0,22,201,1151
16-Dec,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1152
17-Jan,Adult,Female,1,2,1,0,0,0,1,749,15,377,95,262,172,72,100,24,5,19,83,20,2,23,38,1031,1153
17-Jan,Adult,Male,1,7,4,0,1,0,2,894,55,410,164,265,22,6,16,58,22,36,78,12,4,12,50,1060,1154
17-Jan,Adult,Not Stated,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,4,1155
17-Jan,Juvenile,Female,0,0,0,0,0,0,0,137,2,70,9,56,156,36,120,12,1,11,27,7,0,1,19,332,1156
17-Jan,Juvenile,Male,0,0,0,0,0,0,0,172,3,88,10,71,39,9,30,17,1,16,24,2,0,1,21,252,1157
17-Jan,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158
17-Feb,Adult,Female,2,0,0,0,0,0,0,742,11,388,89,254,167,75,92,34,10,24,128,16,2,59,51,1073,1159
17-Feb,Adult,Male,1,8,3,0,1,1,3,923,59,406,195,263,27,6,21,57,25,32,85,9,2,15,59,1101,1160
17-Feb,Adult,Not Stated,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1161
17-Feb,Juvenile,Female,0,0,0,0,0,0,0,185,1,100,2,82,194,59,135,6,0,6,22,2,1,5,14,407,1162
17-Feb,Juvenile,Male,0,0,0,0,0,0,0,184,4,106,9,65,40,4,36,31,11,20,29,8,0,2,19,284,1163
17-Feb,Juvenile,Not Stated,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1164
17-Mar,Adult,Female,0,2,1,0,0,0,1,746,11,404,103,228,162,93,69,23,12,11,103,15,1,39,48,1036,1165
17-Mar,Adult,Male,2,4,2,0,0,0,2,834,62,379,151,242,61,19,42,66,32,34,67,9,5,7,46,1034,1166
17-Mar,Adult,Not Stated,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1167
17-Mar,Juvenile,Female,0,0,0,0,0,0,0,201,2,109,9,81,192,52,140,2,0,2,31,4,0,7,20,426,1168
17-Mar,Juvenile,Male,3,1,1,0,0,0,0,227,5,119,6,97,53,6,47,12,8,4,28,2,0,0,26,324,1169
17-Mar,Juvenile,Not Stated,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2,1,0,1,0,0,0,0,0,4,1170
17-Apr,Adult,Female,2,2,2,0,0,0,0,658,19,350,83,206,151,83,68,17,6,11,96,18,2,28,48,926,1171
17-Apr,Adult,Male,1,4,2,0,1,0,1,844,46,373,174,251,22,6,16,57,28,29,57,4,4,12,37,985,1172
17-Apr,Adult,Not Stated,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,3,1173
17-Apr,Juvenile,Female,0,0,0,0,0,0,0,143,4,72,6,61,182,43,139,3,1,2,35,5,3,5,22,363,1174
17-Apr,Juvenile,Male,0,0,0,0,0,0,0,129,3,70,7,49,38,7,31,21,7,14,35,3,0,2,30,223,1175
17-Apr,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176
17-May,Adult,Female,0,1,1,0,0,0,0,693,17,355,79,242,151,72,79,24,5,19,101,13,1,33,54,970,1177
17-May,Adult,Male,3,5,4,0,0,0,1,795,52,351,149,243,17,4,13,47,18,29,50,6,1,10,33,917,1178
17-May,Adult,Not Stated,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1179
17-May,Juvenile,Female,1,0,0,0,0,0,0,185,0,91,9,85,201,47,154,8,3,5,21,2,0,1,18,416,1180
17-May,Juvenile,Male,0,0,0,0,0,0,0,193,4,90,11,88,36,1,35,25,7,18,22,1,0,2,19,276,1181
17-May,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182
17-Jun,Adult,Female,0,2,2,0,0,0,0,618,13,315,79,211,154,83,71,32,11,21,87,9,4,33,41,893,1183
17-Jun,Adult,Male,0,0,0,0,0,0,0,795,53,373,152,217,23,8,15,50,27,23,50,4,5,11,30,918,1184
17-Jun,Adult,Not Stated,0,0,0,0,0,0,0,3,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,5,1185
17-Jun,Juvenile,Female,0,0,0,0,0,0,0,148,0,74,5,69,181,58,123,0,0,0,20,4,0,3,13,349,1186
17-Jun,Juvenile,Male,0,0,0,0,0,0,0,152,3,77,9,63,41,3,38,26,10,16,29,2,0,0,27,248,1187
17-Jun,Juvenile,Not Stated,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1188
17-Jul,Adult,Female,0,2,1,0,0,0,1,646,11,337,75,223,162,77,85,33,10,23,113,9,3,40,61,956,1189
17-Jul,Adult,Male,2,3,1,0,0,0,2,816,41,412,125,238,24,9,15,61,24,37,48,2,3,9,34,954,1190
17-Jul,Adult,Not Stated,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1191
17-Jul,Juvenile,Female,0,0,0,0,0,0,0,151,2,88,4,57,161,41,120,6,1,5,43,2,3,6,32,361,1192
17-Jul,Juvenile,Male,0,0,0,0,0,0,0,165,0,91,7,67,41,5,36,23,5,18,23,1,0,3,19,252,1193
17-Jul,Juvenile,Not Stated,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1194
17-Aug,Adult,Female,1,4,2,0,0,0,2,692,18,344,81,249,166,80,86,27,11,16,140,15,0,38,87,1030,1195
17-Aug,Adult,Male,3,0,0,0,0,0,0,762,42,361,142,217,28,9,19,57,36,21,69,5,2,10,52,919,1196
17-Aug,Adult,Not Stated,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,4,1197
17-Aug,Juvenile,Female,0,0,0,0,0,0,0,209,3,104,4,98,194,48,146,7,2,5,34,2,0,4,28,444,1198
17-Aug,Juvenile,Male,0,0,0,0,0,0,0,195,3,97,7,88,39,7,32,23,7,16,25,4,2,0,19,282,1199
17-Aug,Juvenile,Not Stated,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1200
17-Sep,Adult,Female,0,2,2,0,0,0,0,694,13,356,96,229,150,92,58,21,10,11,117,11,1,40,65,984,1201
17-Sep,Adult,Male,2,3,1,1,0,0,1,802,50,374,142,236,16,8,8,49,24,25,57,1,2,6,48,929,1202
17-Sep,Adult,Not Stated,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,1203
17-Sep,Juvenile,Female,0,0,0,0,0,0,0,169,2,80,7,80,242,63,179,13,7,6,33,6,0,1,26,457,1204
17-Sep,Juvenile,Male,0,3,2,0,0,0,1,175,6,87,7,75,69,17,52,19,3,16,28,2,0,1,25,294,1205
17-Sep,Juvenile,Not Stated,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1206
17-Oct,Adult,Female,0,1,0,0,1,0,0,770,11,390,94,275,138,70,68,42,19,23,122,18,4,46,54,1073,1207
17-Oct,Adult,Male,3,8,7,0,0,0,1,880,61,390,175,254,28,8,20,67,36,31,63,5,5,12,41,1049,1208
17-Oct,Adult,Not Stated,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1209
17-Oct,Juvenile,Female,0,0,0,0,0,0,0,219,5,99,6,109,227,56,171,4,1,3,30,2,0,7,21,480,1210
17-Oct,Juvenile,Male,0,1,1,0,0,0,0,232,4,119,12,97,46,6,40,28,9,19,17,1,0,3,13,324,1211
17-Oct,Juvenile,Not Stated,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1212
17-Nov,Adult,Female,4,2,2,0,0,0,0,733,17,378,91,247,175,76,99,41,17,24,117,17,2,38,60,1072,1213
17-Nov,Adult,Male,5,5,2,0,0,0,3,920,61,400,158,301,23,7,16,70,35,35,72,3,8,13,48,1095,1214
17-Nov,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215
17-Nov,Juvenile,Female,0,1,0,0,0,0,1,215,3,104,10,98,255,76,179,7,2,5,33,4,1,3,25,511,1216
17-Nov,Juvenile,Male,0,0,0,0,0,0,0,264,8,130,9,117,43,9,34,30,14,16,25,5,1,2,17,362,1217
17-Nov,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218
17-Dec,Adult,Female,1,3,0,0,0,0,3,789,15,389,102,283,160,84,76,36,19,17,97,10,4,27,56,1086,1219
17-Dec,Adult,Male,2,1,1,0,0,0,0,974,58,448,168,300,25,11,14,80,39,41,79,8,6,9,56,1161,1220
17-Dec,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221
17-Dec,Juvenile,Female,0,0,0,0,0,0,0,133,3,61,2,67,131,39,92,12,1,11,33,5,0,2,26,309,1222
17-Dec,Juvenile,Male,0,0,0,0,0,0,0,184,12,79,8,85,36,7,29,39,18,21,24,3,0,0,21,283,1223
17-Dec,Juvenile,Not Stated,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1224
18-Jan,Adult,Female,0,3,0,0,1,0,2,765,19,360,92,294,183,89,94,33,13,20,134,10,5,49,70,1118,1225
18-Jan,Adult,Male,2,1,1,0,0,0,0,937,64,435,165,273,35,14,21,95,51,44,81,11,8,13,49,1151,1226
18-Jan,Adult,Not Stated,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1227
18-Jan,Juvenile,Female,0,0,0,0,0,0,0,166,5,92,6,63,217,62,155,8,2,6,29,2,0,7,20,420,1228
18-Jan,Juvenile,Male,0,0,0,0,0,0,0,197,5,108,11,73,25,6,19,40,10,30,20,2,0,1,17,282,1229
18-Jan,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230
18-Feb,Adult,Female,0,1,1,0,0,0,0,700,18,345,96,241,158,83,75,35,10,25,129,15,0,45,69,1023,1231
18-Feb,Adult,Male,2,5,2,0,0,0,3,836,58,372,147,259,20,8,12,61,31,30,82,6,3,13,60,1006,1232
18-Feb,Adult,Not Stated,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1233
18-Feb,Juvenile,Female,0,0,0,0,0,0,0,233,2,119,6,106,230,53,177,11,3,8,35,2,0,8,25,509,1234
18-Feb,Juvenile,Male,0,0,0,0,0,0,0,228,4,121,14,89,49,12,37,22,10,12,24,2,0,2,20,323,1235
18-Feb,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1236
18-Mar,Adult,Female,1,2,1,0,0,0,1,739,19,384,77,259,176,111,65,37,17,20,125,19,2,35,69,1080,1237
18-Mar,Adult,Male,3,1,0,0,0,0,1,915,63,402,171,279,23,8,15,75,40,35,61,7,4,9,41,1078,1238
18-Mar,Adult,Not Stated,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1239
18-Mar,Juvenile,Female,0,0,0,0,0,0,0,202,2,110,11,79,228,62,166,9,0,9,41,3,0,9,29,480,1240
18-Mar,Juvenile,Male,0,0,0,0,0,0,0,240,6,117,13,104,42,3,39,24,7,17,15,1,1,1,12,321,1241
18-Mar,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242
18-Apr,Adult,Female,1,2,1,0,0,0,1,668,15,359,80,214,168,89,79,44,20,24,176,16,3,49,108,1059,1243
18-Apr,Adult,Male,5,3,1,0,1,0,1,842,56,386,143,257,37,9,28,93,45,48,76,6,5,16,49,1056,1244
18-Apr,Adult,Not Stated,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,2,4,1245
18-Apr,Juvenile,Female,0,0,0,0,0,0,0,163,1,90,2,70,179,50,129,11,2,9,33,5,0,5,23,386,1246
18-Apr,Juvenile,Male,0,0,0,0,0,0,0,121,2,62,5,52,27,9,18,34,11,23,20,1,0,1,18,202,1247
18-Apr,Juvenile,Not Stated,0,0,0,0,0,0,0,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,4,1248
18-May,Adult,Female,1,0,0,0,0,0,0,626,10,303,80,233,111,48,63,40,18,22,139,9,2,33,95,917,1249
18-May,Adult,Male,1,5,2,0,1,0,2,800,45,370,150,235,29,11,18,96,54,42,77,13,5,11,48,1008,1250
18-May,Adult,Not Stated,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,3,1251
18-May,Juvenile,Female,0,0,0,0,0,0,0,188,3,84,13,88,203,45,158,4,0,4,39,6,2,3,28,434,1252
18-May,Juvenile,Male,0,0,0,0,0,0,0,209,5,106,8,90,43,12,31,24,3,21,19,4,0,1,14,295,1253
18-May,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254
18-Jun,Adult,Female,0,2,1,0,0,0,1,651,16,333,74,228,164,78,86,26,11,15,164,13,2,36,113,1007,1255
18-Jun,Adult,Male,0,3,2,0,1,0,0,783,50,331,152,250,17,5,12,56,26,30,81,7,3,13,58,940,1256
18-Jun,Adult,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257
18-Jun,Juvenile,Female,1,0,0,0,0,0,0,197,0,76,14,107,169,41,128,15,4,11,26,4,0,1,21,408,1258
18-Jun,Juvenile,Male,0,1,1,0,0,0,0,193,5,95,11,82,24,2,22,23,2,21,20,0,0,1,19,261,1259
18-Jun,Juvenile,Not Stated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260
18-Jul,Adult,Female,0,1,1,0,0,0,0,655,10,318,81,246,154,73,81,28,8,20,171,14,2,33,122,1009,1261
18-Jul,Adult,Male,3,4,1,0,1,0,2,866,54,398,134,280,27,12,15,54,20,34,52,2,2,9,39,1006,1262
18-Jul,Adult,Not Stated,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1263
